TitleID,Description,ProductCode,Version,Region,CoverURL
00050000-1019FB00 ,Little Ninja Brothers ,WUP-N-FEMP ,v0 ,EUR ,
00050000-1019FA00 ,Little Ninja Brothers ,WUP-N-FEME ,,USA ,
00050000-1011AD00 ,Lode Runner ,WUP-N-FAVP ,v0 ,EUR ,
00050000-1011AC00 ,Lode Runner ,WUP-N-FAVE ,v0 ,USA ,
00050000-1018CB00 ,Lone Survivor: The Director's Cut ,WUP-P-BSWP ,v1 ,EUR ,
00050000-1018D100 ,Lone Survivor: The Director's Cut ,WUP-N-ALSE ,v1 ,USA ,
00050000-101B7D00 ,Lost in Shadow ,WUP-N-VA8E ,,USA ,
00050000-10204500 ,Lost Reaver Notice ,WUP-P-BL2P ,,EUR ,
00050000-101B9900 ,Lost Reavers ,WUP-P-APHP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/APHE.jpg?1475927033
00050000-10204F00 ,Lost Reavers ,WUP-N-BL2E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/APHE.jpg?1475927033
00050000-1018D900 ,Lost Reavers ,WUP-N-APHJ ,v17 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/APHE.jpg?1475927033
00050000-101A4800 ,Lost Reavers ,WUP-N-APHE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/APHE.jpg?1475927033
00050000-101C2100 ,Lost Reavers ,39,v1 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/APHE.jpg?1475927033
00050000-101E0A00 ,Lovely Planet ,WUP-P-BLVP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BLVE.jpg?1476296413
00050000-101E0900 ,Lovely Planet ,WUP-N-BLVE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BLVE.jpg?1476296413
00050000-1015D300 ,Lucadian Chronicles ,WUP-N-WLCE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WLCE.jpg?1488382949
00050000-101CA200 ,Lucentek - Activate ,WUP-N-ALUE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ALUE.jpg?1488636360
00050000-101EAE00 ,Lucentek Beyond ,WUP-P-WLBE ,,USA ,
00050000-10154E00 ,Luv Me Buddies Wonderland ,WUP-P-ALVP ,v1 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/ALVPYF.jpg?1475665205
00050000-10177400 ,Luv Me Buddies Wonderland ,WUP-N-ALVE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/ALVPYF.jpg?1475665205
00050000-10190300 ,Mario & Sonic at the Rio 2016 Olympic Games ,WUP-U-ABJJ ,48,JAP ,http://art.gametdb.com/wiiu/coverHQ/JA/ABJJ01.jpg?1463240667
00050000-101E5300 ,Mario & Sonic at the Rio 2016 Olympic Games ,WUP-U-ABJE ,16,USA ,http://art.gametdb.com/wiiu/coverHQ/JA/ABJJ01.jpg?1463240667
00050000-10160900 ,Mach Rider ,WUP-N-FCQP ,v0 ,EUR ,
00050000-10160800 ,Mach Rider ,WUP-N-FCQE ,v0 ,USA ,
00050000-1010D800 ,Madden NFL 13 ,WUP-N-AMDE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMDE69.jpg?1354294756
00050000-10200900 ,Mahjong ,WUP-P-BM7P ,,EUR ,
00050000-101FFD00 ,Mahjong ,WUP-N-BM7E ,,USA ,
00050000-1018BA00 ,Mappy-Land ,WUP-N-FD9P ,v0 ,EUR ,
00050000-1018B900 ,Mappy-Land ,WUP-N-FD9E ,v0 ,USA ,
00050000-101A2300 ,Mario & Luigi: Partners in Time ,WUP-N-DAHP ,v0 ,EUR ,
00050000-101A2200 ,Mario & Luigi: Partners in Time ,WUP-N-DAHE ,v0 ,USA ,
00050000-10157500 ,Mario & Luigi: Superstar Saga ,WUP-N-PAEP ,v0 ,EUR ,
00050000-10157400 ,Mario & Luigi: Superstar Saga ,WUP-N-PAEE ,v1 ,USA ,
00050000-101E5400 ,Mario & Sonic at the Rio 2016 Olympic Games ,WUP-P-ABJP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/JA/ABJJ01.jpg?1463240667
00050000-1010C800 ,Mario & Sonic at the Sochi 2014 Olympic Winter Games ,WUP-P-AURP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AURP01.jpg?1384710496
00050000-1010C700 ,Mario & Sonic at the Sochi 2014 Olympic Winter Games ,WUP-P-AURE ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AURP01.jpg?1384710496
00050000-10107C00 ,Mario Bros. ,WUP-N-FAEE ,v0 ,USA ,
00050000-10107D00 ,Mario Bros. ,WUP-N-FAEP ,v0 ,EUR ,
00050000-101A5900 ,Mario Golf ,WUP-N-NAGE ,v0 ,EUR ,
00050000-10172E00 ,Mario Golf: Advance Tour ,WUP-N-PAVP ,v0 ,EUR ,
00050000-1016F800 ,Mario Golf: Advance Tour ,WUP-N-PAVE ,v0 ,USA ,
00050000-101DA200 ,Mario Hoops 3-on-3 ,WUP-N-DA2E ,,USA ,
00050000-101B4600 ,Mario Kart 64 ,WUP-N-NALE ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/NALE.jpg?1460867107
00050000-1010ED00 ,Mario Kart 8 ,WUP-P-AMKP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMKE01.jpg?1468440300
00050000-1010EC00 ,Mario Kart 8 ,WUP-N-AMKE ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMKE01.jpg?1468440300
00050000-10195800 ,Mario Kart DS ,WUP-N-DACP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMKE01.jpg?1468440300
00050000-10195700 ,Mario Kart DS ,WUP-N-DACE ,v0 ,USA ,
00050000-1017D200 ,Mario Kart Super Circuit ,WUP-N-PBDP ,v0 ,EUR ,
00050000-1017D300 ,Mario Kart: Super Circuit ,WUP-N-PBDE ,v0 ,USA ,
00050000-10162E00 ,Mario Party 10 ,WUP-P-ABAP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/ABAE01.jpg?1477558453
00050000-10162D00 ,Mario Party 10 ,WUP-N-ABAE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ABAE01.jpg?1477558453
00050000-101C5D00 ,Mario Party 2 ,WUP-N-NAQE ,,EUR ,
00050000-10181200 ,Mario Party Advance ,WUP-N-PBFP ,v0 ,EUR ,
00050000-10181100 ,Mario Party Advance ,WUP-N-PBFE ,v0 ,USA ,
00050000-101D2400 ,Mario Party DS ,WUP-N-DAZP ,,EUR ,
00050000-101D2300 ,Mario Party DS ,WUP-N-DAZE ,,USA ,
00050000-10174000 ,Mario Pinball Land ,WUP-N-PA4E ,v0 ,USA ,
00050000-10169B00 ,Mario Power Tennis ,WUP-N-PAPP ,v0 ,EUR ,
00050000-101DA300 ,Mario Slam Basketball ,WUP-N-DA2P ,,EUR ,
00050000-101B1B00 ,Mario Sports Mix ,WUP-N-VASP ,v0 ,EUR ,
00050000-101B1A00 ,Mario Sports Mix ,WUP-N-VASE ,,USA ,
00050000-101B1900 ,Mario Sports Mix ,WUP-N-VASJ ,,JAP ,
00050000-101BE600 ,Mario Strikers Charged ,WUP-N-VBFE ,,USA ,
00050000-101BDD00 ,Mario Strikers Charged Football ,WUP-N-VBFP ,,EUR ,
00050000-101BDC00 ,Mario Strikers Charged Football ,40,v0 ,JAP ,
00050000-101BE200 ,Mario Super Sluggers ,WUP-N-VBHE ,,USA ,
00050000-101BE100 ,Mario Super Sluggers ,41,v0 ,JAP ,
00050000-101A1000 ,Mario Tennis ,WUP-N-NAFE ,v0 ,EUR ,
00050000-101A3600 ,Mario Tennis: Ultra Smash ,WUP-P-AVXP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AVXE01.jpg?1447095347
00050000-10169A00 ,Mario Tennis: Power Tour ,WUP-N-PAPE ,v0 ,USA ,
00050000-101A3500 ,Mario Tennis: Ultra Smash ,WUP-N-AVXE ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AVXE01.jpg?1447095347
00050000-1015DB00 ,Mario vs Donkey Kong ,WUP-N-PAGE ,,USA ,
00050000-1015DC00 ,Mario vs. Donkey Kong ,WUP-N-PAGP ,v0 ,EUR ,
00050000-101C8500 ,Mario vs. Donkey Kong 2: March of the Minis ,WUP-N-DAUP ,v0 ,EUR ,
00050000-101C8400 ,Mario vs. Donkey Kong 2: March of the Minis ,WUP-N-DAUE ,,USA ,
00050000-10178E00 ,Mario vs. Donkey Kong Tipping Stars ,WUP-P-WAFP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/US/WAFE.jpg?1468409309
00050000-10149300 ,Mario vs. Donkey Kong: Tipping Stars ,WUP-N-WAFE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverM/US/WAFE.jpg?1468409309
00050000-10115B00 ,Mario's Super Picross ,WUP-N-JAQP ,v0 ,EUR ,
00050000-10114300 ,Mario&Yoshi ,WUP-N-FAMP ,v0 ,EUR ,
00050000-10183A00 ,Mario Kart 8 Campaign Soft ,42,v16 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/AMKE01.jpg?1468440300
00050000-10110800 ,Marvel Avengers: Battle for Earth ,WUP-P-AMVP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AMVP41.jpg?1367912142
00050000-1010AF00 ,Marvel Avengers: Battle for Earth ,WUP-N-AMVE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AMVP41.jpg?1367912142
00050000-1010F500 ,Mass Effect 3 Special Edition ,WUP-P-AMEP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMEE69.jpg?1355606926
00050000-1010DC00 ,Mass Effect 3 Special Edition ,WUP-P-AMEE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMEE69.jpg?1355606926
00050000-1016E800 ,Master Reboot ,WUP-P-WMRP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/WMRP.jpg?1475873617
00050000-101E4200 ,Master Reboot ,WUP-N-WMRJ ,,JAP ,http://art.gametdb.com/wiiu/coverHQ/EN/WMRP.jpg?1475873617
00050000-1016B200 ,Master Reboot ,WUP-N-WMRE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/WMRP.jpg?1475873617
00050000-10199F00 ,Maze ,WUP-N-BMZE ,v0 ,USA ,
00050000-1020D500 ,Maze Break ,WUP-P-BWJP ,,EUR ,
00050000-1020D900 ,Maze Break ,WUP-P-BWJE ,,USA ,
00050000-101AD200 ,Medabots AX Metabee Vers. ,WUP-N-PCQP ,v0 ,EUR ,
00050000-101ACF00 ,Medabots AX Rokusho Vers. ,WUP-N-PCPP ,v0 ,EUR ,
00050000-101AD300 ,Medabots AX: Metabee ,WUP-N-PCQE ,,USA ,
00050000-101AD000 ,Medabots AX: Rokusho ,WUP-N-PCPE ,,USA ,
00050000-10198100 ,Medabots: Metabee ,WUP-N-PB6P ,v0 ,EUR ,
00050000-10198200 ,Medabots: Metabee ,WUP-N-PB6E ,,USA ,
00050000-10197E00 ,Medabots: Rokusho ,WUP-N-PB5P ,v0 ,EUR ,
00050000-10197F00 ,Medabots: Rokusho ,WUP-N-PB5E ,,USA ,
00050000-10114600 ,Mega Man ,WUP-N-FANP ,v0 ,EUR ,
00050000-10114500 ,Mega Man ,WUP-N-FANE ,v0 ,USA ,
00050000-1018E700 ,Mega Man & Bass ,WUP-N-PBTE ,v0 ,USA ,
00050000-10114900 ,Mega Man 2 ,WUP-N-FAPP ,v0 ,EUR ,
00050000-10114800 ,Mega Man 2 ,WUP-N-FAPE ,v0 ,USA ,
00050000-1012A000 ,Mega Man 3 ,WUP-N-FAZP ,v0 ,EUR ,
00050000-10129F00 ,Mega Man 3 ,WUP-N-FAZE ,v0 ,USA ,
00050000-1012E800 ,Mega Man 4 ,WUP-N-FA7P ,v0 ,EUR ,
00050000-1012E700 ,Mega Man 4 ,WUP-N-FA7E ,v0 ,USA ,
00050000-1016C000 ,Mega Man 5 ,WUP-N-FC5P ,v0 ,EUR ,
00050000-1016BF00 ,Mega Man 5 ,WUP-N-FC5E ,v0 ,USA ,
00050000-10160D00 ,Mega Man 6 ,WUP-N-FCSP ,v0 ,EUR ,
00050000-10160C00 ,Mega Man 6 ,WUP-N-FCSE ,v0 ,USA ,
00050000-10174F00 ,Mega Man 7 ,WUP-N-JCNP ,v0 ,EUR ,
00050000-10174E00 ,Mega Man 7 ,WUP-N-JCNE ,v0 ,USA ,
00050000-10180100 ,Megaman Battle Chip Challenge ,WUP-N-PA9E ,v0 ,USA ,
00050000-1017FF00 ,Megaman Battle Network ,WUP-N-PBAE ,v0 ,USA ,
00050000-10188200 ,Megaman Battle Network 2 ,WUP-N-PBPE ,v0 ,USA ,
00050000-10188800 ,Megaman Battle Network 3 Blue ,WUP-N-PBRE ,v0 ,USA ,
00050000-10188500 ,Megaman Battle Network 3 White ,WUP-N-PBQE ,v0 ,USA ,
00050000-10192800 ,Megaman Battle Network 4 Blue Moon ,WUP-N-PBXE ,v0 ,USA ,
00050000-10192B00 ,Megaman Battle Network 4 Red Sun ,WUP-N-PBYE ,v0 ,USA ,
00050000-1019F300 ,Megaman Battle Network 5 Team: Colonel ,WUP-N-PCBE ,,USA ,
00050000-1019F700 ,Megaman Battle Network 5 Team: Protoman ,WUP-N-PCCE ,,USA ,
00050000-101C0200 ,Megaman Battle Network 6: Cybeast Falzar ,WUP-N-PC3E ,,USA ,
00050000-101C0500 ,Megaman Battle Network 6: Cybeast Gregar ,WUP-N-PC4E ,,USA ,
00050000-10130E00 ,Mega Man X ,WUP-N-JBAP ,v0 ,EUR ,
00050000-10130D00 ,Mega Man X ,WUP-N-JBAE ,v0 ,USA ,
00050000-10141800 ,Mega Man X2 ,WUP-N-JBTP ,v0 ,EUR ,
00050000-10141700 ,Mega Man X2 ,WUP-N-JBTE ,v0 ,USA ,
00050000-10175300 ,Mega Man X3 ,WUP-N-JCPP ,v0 ,EUR ,
00050000-10175200 ,Mega Man X3 ,WUP-N-JCPE ,v0 ,USA ,
00050000-10180200 ,Mega Man Zero ,WUP-N-PBEP ,v0 ,EUR ,
00050000-10180300 ,Mega Man Zero ,WUP-N-PBEE ,v0 ,USA ,
00050000-1018EB00 ,Mega Man Zero 2 ,WUP-N-PBUP ,v0 ,EUR ,
00050000-1018EA00 ,Mega Man Zero 2 ,WUP-N-PBUE ,v0 ,USA ,
00050000-10192F00 ,Mega Man Zero 3 ,WUP-N-PBZP ,v0 ,EUR ,
00050000-10192E00 ,Mega Man Zero 3 ,WUP-N-PBZE ,v0 ,USA ,
00050000-1019EF00 ,Mega Man Zero 4 ,WUP-N-PCAP ,v0 ,EUR ,
00050000-1019F000 ,Mega Man Zero 4 ,WUP-N-PCAE ,,USA ,
00050000-101F9500 ,Mega Maze ,WUP-P-BM5E ,,USA ,
00050000-1018E800 ,Mega Man & Bass ,WUP-N-PBTP ,v0 ,EUR ,
00050000-1017A300 ,Megaman Battle Chip Challenge ,WUP-N-PA9P ,v0 ,EUR ,
00050000-10180000 ,Megaman Battle Network ,WUP-N-PBAP ,v0 ,EUR ,
00050000-10188300 ,Megaman Battle Network 2 ,WUP-N-PBPZ ,v16 ,EUR ,
00050000-10188900 ,Megaman Battle Network 3 Blue ,WUP-N-PBRP ,v0 ,EUR ,
00050000-10188600 ,Megaman Battle Network 3 White ,WUP-N-PBQP ,v0 ,EUR ,
00050000-10192900 ,Megaman Battle Network 4 Blue Moon ,WUP-N-PBXP ,v0 ,EUR ,
00050000-10192C00 ,Megaman Battle Network 4 Red Sun ,WUP-N-PBYP ,v0 ,EUR ,
00050000-1019F200 ,Megaman Battle Network 5 Team: Colonel ,WUP-N-PCBP ,v0 ,EUR ,
00050000-1019F600 ,Megaman Battle Network 5 Team: Protoman ,WUP-N-PCCP ,v0 ,EUR ,
00050000-101C0100 ,Megaman Battle Network 6: Cybeast Falzar ,WUP-N-PC3P ,,EUR ,
00050000-101C0400 ,Megaman Battle Network 6: Cybeast Gregar ,WUP-N-PC4P ,,EUR ,
00050000-10172100 ,Meine Ersten Mitsing-Lieder ,43,v0 ,EUR ,
00050000-10194000 ,Meme Run ,44,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BFBE.jpg?1475927110
00050000-10186A00 ,Metal Marines ,WUP-N-JC3E ,v0 ,USA ,
00050000-1012F500 ,Metroid ,WUP-N-FA8P ,v0 ,EUR ,
00050000-1012F400 ,Metroid ,WUP-N-FA8E ,v0 ,USA ,
00050000-10157200 ,Metroid Fusion ,WUP-N-PADP ,v0 ,EUR ,
00050000-10157100 ,Metroid Fusion ,WUP-N-PADE ,v1 ,USA ,
00050000-1019DF00 ,Metroid: Other M ,WUP-N-VAHJ ,v0 ,JAP ,
00050000-101B3C00 ,Metroid Prime Hunters ,WUP-N-DAPP ,,EUR ,
00050000-101B3B00 ,Metroid Prime Hunters ,WUP-N-DAPE ,,USA ,
00050000-1019DE00 ,Metroid Prime Trilogy ,WUP-N-VAGP ,v0 ,EUR ,
00050000-1019DD00 ,Metroid Prime: Trilogy ,WUP-N-VAGE ,v0 ,USA ,
00050000-1019E100 ,Metroid: Other M ,WUP-N-VAHP ,,EUR ,
00050000-1019E000 ,Metroid: Other M ,WUP-N-VAHE ,,USA ,
00050000-10172F00 ,Metroid: Zero Mission ,WUP-N-PAWP ,v0 ,EUR ,
00050000-1016FA00 ,Metroid: Zero Mission ,WUP-N-PAWE ,,USA ,
00050000-101AEF00 ,Midnight ,WUP-N-BMDE ,v0 ,USA ,
00050000-101FAF00 ,Midnight 2 ,WUP-P-AEYP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AEYE.jpg?1475873776
00050000-101F7500 ,Midnight 2 ,WUP-N-AEYE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AEYE.jpg?1475873776
00050000-10189B00 ,Midtown Crazy Race ,WUP-P-BCRP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/BCRP.jpg?1488560203
00050000-10182F00 ,Midtown Crazy Race ,WUP-N-BCRE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/BCRP.jpg?1488560203
00050000-10158B00 ,Mighty Bomb Jack ,WUP-N-FCCP ,v0 ,EUR ,
00050000-10158A00 ,Mighty Bomb Jack ,WUP-N-FCCE ,v0 ,USA ,
00050000-10177C00 ,Mighty Final Fight ,WUP-N-FDKP ,v0 ,EUR ,
00050000-10177B00 ,Mighty Final Fight ,WUP-N-FDKE ,v0 ,USA ,
00050000-101C5A00 ,Mighty No. 9 ,WUP-P-AMQP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AMQPKM.jpg?1466700278
00050000-101DD900 ,Mighty No. 9 ,WUP-N-AMQJ ,,JAP ,http://art.gametdb.com/wiiu/coverHQ/EN/AMQPKM.jpg?1466700278
00050000-101C9600 ,Mighty No. 9 ,WUP-N-AMQE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AMQPKM.jpg?1466700278
00050000-1014F100 ,Mighty Switch Force! 2 ,WUP-P-WM2P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/US/WM2E.jpg?1404311990
00050000-1014FC00 ,Mighty Switch Force! 2 ,WUP-N-WM2E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverM/US/WM2E.jpg?1404311990
00050000-10128200 ,Mighty Switch Force! Hyper Drive Edition ,WUP-P-WHYP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WHYE.jpg?1469834303
00050000-1011B100 ,Mighty Switch Force! Hyper Drive Edition ,WUP-N-WHYE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WHYE.jpg?1469834303
00050000-10205500 ,MikroGame: Rotator ,WUP-P-BR7P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BR7E.jpg?1475874112
00050000-10200D00 ,MikroGame: Rotator ,WUP-N-BR7E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BR7E.jpg?1475874112
00050000-1020A300 ,Minecraft: Story Mode ,WUP-U-BAKP ,16,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BAKETL.jpg?1482084824
00050000-101E0100 ,Minecraft: Story Mode - Episode 1: The Order of the Stone ,WUP-N-BMTE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BMTE.jpg?1475927141
00050000-101D7500 ,Minecraft: Wii U Edition ,WUP-P-AUMP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AUMEDU.jpg?1469541728
00050000-101DBE00 ,Minecraft: Wii U Edition ,WUP-N-AUMJ ,v16 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/AUMEDU.jpg?1469541728
00050000-101D9D00 ,Minecraft: Wii U Edition ,WUP-N-AUME ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AUMEDU.jpg?1469541728
00050000-101C6200 ,Mini Mario & Friends amiibo Challenge ,WUP-N-AP5E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AP5E.jpg?1475874267
00050000-101C6300 ,Mini Mario & Friends: amiibo Challenge ,WUP-P-AP5P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AP5E.jpg?1475874267
00050000-101D7E00 ,MINI-GAMES MADNESS VOLUME: #1 - HELLO WORLD! ,WUP-N-BM2E ,,USA ,
00050000-101D7300 ,Molly Maggot ,WUP-N-AM5E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AM5E.jpg?1488353879
00050000-101C7400 ,Momonga Pinball Adventures ,WUP-P-AMPP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMPE.jpg?1476461627
00050000-101C8200 ,Momonga Pinball Adventures ,WUP-N-AMPE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMPE.jpg?1476461627
00050000-1016FB00 ,Mon Premier Karaoké ,WUP-P-WMKP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WMKE.jpg?1488636923
00050000-1016DD00 ,Mon Premier Karaoké ,WUP-N-WMKE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMKE.jpg?1488636923
00050000-10162200 ,Monkey Pirates ,WUP-P-WMPP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/WMPP.jpg?1475874318
00050000-10170100 ,Monkey Pirates ,WUP-N-WMPE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/WMPP.jpg?1475874318
00050000-10147A00 ,Monster High 13 Wishes ,WUP-P-AC2P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/EN/AC2PVZ.jpg?1384972900
00050000-10118200 ,Monster High 13 Wishes ,45,v1 ,USA ,http://art.gametdb.com/wiiu/coverM/EN/AC2PVZ.jpg?1384972900
00050000-101CA900 ,Monster High New Ghoul in School ,WUP-P-BMSP ,v ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BMSEVZ.jpg?1448820613
00050000-101C8D00 ,Monster High New Ghoul in School ,WUP-N-BMSE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BMSEVZ.jpg?1448820613
00050000-10117200 ,Monster Hunter 3 Ultimate ,WUP-P-AHDP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AHDP08.jpg?1429544353
00050000-10118300 ,Monster Hunter 3 Ultimate ,WUP-N-AHDE ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AHDP08.jpg?1429544353
00050000-10132F00 ,Monster Hunter 3 Ultimate Packet Relay Tools for Nintendo 3DS ,WUP-P-WLYP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AHDP08.jpg?1429544353
00050000-10133600 ,Monster Hunter 3 Ultimate Packet Relay Tools for Nintendo 3DS ,WUP-N-WLYE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AHDP08.jpg?1429544353
00050000-101BC500 ,Mortar Melon ,WUP-P-AMTP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMTE.jpg?1476730440
00050000-101B8400 ,Mortar Melon ,WUP-N-AMTE ,v2 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMTE.jpg?1476730440
00050000-10133000 ,MOTHER ,WUP-N-FBDJ ,v0 ,JAP ,
00050000-10133300 ,MOTHER2 ?????? ,WUP-N-JBBJ ,v0 ,JAP ,
00050000-101C3F00 ,MOTHER3 ,WUP-N-PC9J ,,JAP ,
00050000-1016CF00 ,Mr. Driller 2 ,WUP-N-PAME ,v0 ,USA ,
00050000-1016D000 ,Mr. Driller2 ,WUP-N-PAMP ,v0 ,EUR ,
00050000-10206B00 ,Mr. Pumpkin Adventure ,WUP-P-BAMP ,,EUR ,
00050000-10204200 ,Mr. Pumpkin Adventure ,WUP-P-BAME ,,USA ,
00050000-10164200 ,Mr.HELI???? ,WUP-N-PPGJ ,v0 ,JAP ,
00050000-1011C100 ,Mutant Mudds Deluxe ,WUP-N-WMME ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMME.jpg?1469836156
00050000-101CA800 ,Mutant Mudds Super Challenge ,WUP-P-AMUP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMUE.jpg?1475927181
00050000-101B9B00 ,Mutant Mudds Super Challenge ,WUP-N-AMUE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMUE.jpg?1475927181
00050000-101CB700 ,Mutant Mudds Super Challenge (Event Preview) ,46,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMUE.jpg?1475927181
00050000-101CD300 ,Mutant Mudds Super Challenge (Event Preview) ,47,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMUE.jpg?1475927181
00050000-10175900 ,My Arctic Farm ,WUP-N-WMAE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverM/US/WMAE.jpg?1404426281
00050000-10169000 ,My Exotic Farm ,WUP-P-WEFP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/US/WEFE.jpg?1405000037
00050000-10169500 ,My Exotic Farm ,WUP-N-WEFE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverM/US/WEFE.jpg?1405000037
00050000-1014C900 ,My Farm ,WUP-P-WMFP ,v1 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WMFE.jpg?1488805121
00050000-1014D000 ,My Farm ,WUP-N-WMFE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMFE.jpg?1488805121
00050000-1016A300 ,My First Songs ,WUP-P-WMSP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WMSE.jpg?1475874574
00050000-10158400 ,My First Songs ,WUP-N-WMSE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMSE.jpg?1475874574
00050000-10175800 ,My Jurassic Farm ,WUP-N-WMJE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMJE.jpg?1488523810
00050000-10154C00 ,My Style Studio: Hair Salon ,WUP-P-WHSP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WHSE.jpg?1476829226
00050000-1014FE00 ,My Style Studio: Hair Salon ,WUP-N-WHSE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WHSE.jpg?1476829226
00050000-10154A00 ,My Style Studio: Notebook ,WUP-P-WBKP ,v2 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WBKE.jpg?1476825780
